contract,method,seed,perturbation_group,perturbation_type,mean_abs_pred_change,median_abs_pred_change,ci_lo,ci_hi,mean_delta_AE,n
GROUP_complete,supervised,101,water_balance,median_replacement,0.43140342641384044,0.28902482986450195,0.3442637915940995,0.5342483096617333,-0.032321236143720906,94
GROUP_complete,supervised,202,all_physical,median_replacement,0.3108164611070052,0.2924720048904419,0.27565435062284055,0.34951658598754715,0.061736092285487966,115
GROUP_complete,supervised,202,all_support,median_replacement,0.5901353639105092,0.20273613929748535,0.4417108135897181,0.7507895562959753,0.2253723509332408,115
GROUP_complete,supervised,202,observation_support,median_replacement,0.5901353639105092,0.20273613929748535,0.4417108135897181,0.7507895562959753,0.2253723509332408,115
GROUP_complete,supervised,202,radiation,median_replacement,0.11141763355420983,0.07085752487182617,0.09140138330666916,0.13235972966836845,0.026329775238037104,115
GROUP_complete,supervised,202,temperature,median_replacement,0.168181850599206,0.12801647186279297,0.1403313273450603,0.19747296994147095,-0.04362442995154339,115
GROUP_complete,supervised,202,water_balance,median_replacement,0.2422940430433854,0.15856611728668213,0.20196866680746495,0.2890370324901912,0.04478486959208613,115
GROUP_complete,supervised,303,all_physical,median_replacement,0.7403347928036925,0.31837642192840576,0.5776289798239227,0.9223530680902541,0.3239169890906221,93
GROUP_complete,supervised,303,all_support,median_replacement,0.22506836024663782,0.0880974531173706,0.15720429683244358,0.3025910701802981,-0.010818516505661834,93
GROUP_complete,supervised,303,observation_support,median_replacement,0.22506836024663782,0.0880974531173706,0.15720429683244358,0.3025910701802981,-0.010818516505661834,93
GROUP_complete,supervised,303,radiation,median_replacement,0.5224172210180631,0.35250937938690186,0.4330125901006883,0.6227916230437576,0.1669943291141141,93
GROUP_complete,supervised,303,temperature,median_replacement,0.20924684950100478,0.07844579219818115,0.15408193930502861,0.27486739011221034,-0.030047069190650862,93
GROUP_complete,supervised,303,water_balance,median_replacement,0.26640053077410625,0.20504701137542725,0.2244505795099402,0.31717666179262183,-0.01954298334224249,93
SPATIAL_complete,combined_kd,101,all_physical,median_replacement,0.5495797511070005,0.4971191883087158,0.4985299664158975,0.6136679900269355,0.14109635297713743,31
SPATIAL_complete,combined_kd,101,all_support,median_replacement,0.6875168508098971,0.49400854110717773,0.5298402619938697,0.8597838780572336,-0.020958909250074813,31
SPATIAL_complete,combined_kd,101,observation_support,median_replacement,0.6875168508098971,0.49400854110717773,0.5298402619938697,0.8597838780572336,-0.020958909250074813,31
SPATIAL_complete,combined_kd,101,radiation,median_replacement,0.13428135456577425,0.09514713287353516,0.08227996720421699,0.1963104651820275,-0.062200374326398286,31
SPATIAL_complete,combined_kd,101,temperature,median_replacement,0.9454032067329653,0.3774895668029785,0.5741935654032615,1.3443535276959018,0.6342271384577598,31
SPATIAL_complete,combined_kd,101,water_balance,median_replacement,0.2627958982221542,0.22337698936462402,0.19951756933043083,0.3350513723588759,-0.10196556512771111,31
SPATIAL_complete,combined_kd,202,all_physical,median_replacement,0.40452475701608964,0.3467445373535156,0.3052428155176102,0.512065323898869,0.11404037229476437,31
SPATIAL_complete,combined_kd,202,all_support,median_replacement,0.6762930193255025,0.6709637641906738,0.628734956249114,0.7239288158955112,0.008278765893751582,31
SPATIAL_complete,combined_kd,202,observation_support,median_replacement,0.6762930193255025,0.6709637641906738,0.628734956249114,0.7239288158955112,0.008278765893751582,31
SPATIAL_complete,combined_kd,202,radiation,median_replacement,0.39849918888461205,0.3907644748687744,0.3372488652506182,0.4614331564595622,0.12821342302137803,31
SPATIAL_complete,combined_kd,202,temperature,median_replacement,0.6705432861082016,0.43995141983032227,0.4338812356994998,0.9433150918253005,0.39024050423406786,31
SPATIAL_complete,combined_kd,202,water_balance,median_replacement,0.3304270313632104,0.29131603240966797,0.25631415344053704,0.4065247235759612,0.011418385167275705,31
SPATIAL_complete,combined_kd,303,all_physical,median_replacement,0.9393560001927037,0.850614070892334,0.8019640076544977,1.0832008881915,0.14342100091134344,31
SPATIAL_complete,combined_kd,303,all_support,median_replacement,0.752297293755316,0.6878347396850586,0.5903591434801778,0.9174062874047986,0.27102888334951086,31
SPATIAL_complete,combined_kd,303,observation_support,median_replacement,0.752297293755316,0.6878347396850586,0.5903591434801778,0.9174062874047986,0.27102888334951086,31
SPATIAL_complete,combined_kd,303,radiation,median_replacement,0.5582396964873036,0.4685509204864502,0.43303252862345787,0.703804362925791,0.08503720571148779,31
SPATIAL_complete,combined_kd,303,temperature,median_replacement,1.0702084725902927,0.7378826141357422,0.7679001911032586,1.3872293554967448,0.5751142522135089,31
SPATIAL_complete,combined_kd,303,water_balance,median_replacement,1.143363098944387,1.1321167945861816,1.0093932112378459,1.2829704115467684,0.20651574965446223,31
SPATIAL_complete,missing_aware,101,all_physical,median_replacement,0.8080052906467069,0.8937321901321411,0.627348491934038,1.0040649299660032,0.19866561394353066,31
SPATIAL_complete,missing_aware,101,all_support,median_replacement,0.3105454444885254,0.22285199165344238,0.22996397979797858,0.3953386332719557,0.023490405482630573,31
SPATIAL_complete,missing_aware,101,observation_support,median_replacement,0.3105454444885254,0.22285199165344238,0.22996397979797858,0.3953386332719557,0.023490405482630573,31
SPATIAL_complete,missing_aware,101,radiation,median_replacement,0.4738722462807932,0.43398571014404297,0.37557532450845166,0.5683002647853667,0.09315929652798559,31
SPATIAL_complete,missing_aware,101,temperature,median_replacement,1.05075196296938,0.28416013717651367,0.562039195049194,1.5755050061210505,0.6976707788898099,31
SPATIAL_complete,missing_aware,101,water_balance,median_replacement,0.49749422457910353,0.47959136962890625,0.39151250037454793,0.6082595078214522,0.08188791591890394,31
SPATIAL_complete,missing_aware,202,all_physical,median_replacement,0.9362139663388652,0.7649178504943848,0.7116375843363424,1.164099349417994,-0.40396176408952283,31
SPATIAL_complete,missing_aware,202,all_support,median_replacement,0.5022250183166996,0.3400745391845703,0.3618629805503353,0.6534791023500502,0.04171440804389214,31
SPATIAL_complete,missing_aware,202,observation_support,median_replacement,0.5022250183166996,0.3400745391845703,0.3618629805503353,0.6534791023500502,0.04171440804389214,31
SPATIAL_complete,missing_aware,202,radiation,median_replacement,0.9668863511854603,0.8130600452423096,0.6819241908288771,1.26940066083785,-0.1502783938992408,31
SPATIAL_complete,missing_aware,202,temperature,median_replacement,1.1315090656280518,0.5609833002090454,0.701490092085254,1.6209822388425943,0.5024572239537393,31
SPATIAL_complete,missing_aware,202,water_balance,median_replacement,0.6912277706207768,0.2936434745788574,0.4369613551324414,0.9586834427810482,0.25365065103961576,31
SPATIAL_complete,missing_aware,303,all_physical,median_replacement,1.7680507552239202,1.0342044830322266,1.198342885701887,2.390522836196807,0.6434597892145957,31
SPATIAL_complete,missing_aware,303,all_support,median_replacement,0.29956904918916766,0.2896289825439453,0.24573668683728864,0.3581606219853124,0.07996825768870691,31
SPATIAL_complete,missing_aware,303,observation_support,median_replacement,0.29956904918916766,0.2896289825439453,0.24573668683728864,0.3581606219853124,0.07996825768870691,31
SPATIAL_complete,missing_aware,303,radiation,median_replacement,1.1663118427799595,1.514048457145691,0.9244241581809136,1.4135303900126488,0.020432643352016312,31
SPATIAL_complete,missing_aware,303,temperature,median_replacement,0.7668664378504599,0.5499334335327148,0.5674953404934175,0.9870895203082792,0.1780443334271831,31
SPATIAL_complete,missing_aware,303,water_balance,median_replacement,0.6637066871889176,0.4311835765838623,0.473745709273123,0.8714285171801044,0.013875962657313192,31
SPATIAL_complete,prediction_kd,101,all_physical,median_replacement,1.122442787693393,1.1439611911773682,0.9561635654780173,1.2838884586288084,0.4341606752641739,31
SPATIAL_complete,prediction_kd,101,all_support,median_replacement,0.46023716080573296,0.43707942962646484,0.37398331732519213,0.5506068400798306,0.15885482231263193,31
SPATIAL_complete,prediction_kd,101,observation_support,median_replacement,0.46023716080573296,0.43707942962646484,0.37398331732519213,0.5506068400798306,0.15885482231263193,31
SPATIAL_complete,prediction_kd,101,radiation,median_replacement,0.5661166060355401,0.751582145690918,0.4221280875705904,0.7264404552598152,0.17994287364713607,31
SPATIAL_complete,prediction_kd,101,temperature,median_replacement,1.1294886412159089,0.6061303615570068,0.6899606992160121,1.5993693469993524,0.7871740314422115,31
SPATIAL_complete,prediction_kd,101,water_balance,median_replacement,0.7429002446513022,0.5976510047912598,0.573557057303767,0.9274312282762215,0.23752834120104388,31
SPATIAL_complete,prediction_kd,202,all_physical,median_replacement,0.7777919923105547,0.5419013500213623,0.5519527333398019,1.0375435522487086,-0.053629755389305804,31
SPATIAL_complete,prediction_kd,202,all_support,median_replacement,1.5558059446273311,1.1434478759765625,1.1826766414027061,1.961194454181578,0.8580801041510797,31
SPATIAL_complete,prediction_kd,202,observation_support,median_replacement,1.5558059446273311,1.1434478759765625,1.1826766414027061,1.961194454181578,0.8580801041510797,31
SPATIAL_complete,prediction_kd,202,radiation,median_replacement,1.8810799352584346,1.8604334592819214,1.584454768367352,2.1914212284549586,0.5065999710944391,31
SPATIAL_complete,prediction_kd,202,temperature,median_replacement,1.3721354161539385,0.8449187278747559,0.9070210687575802,1.8544767675861236,0.7477355199013986,31
SPATIAL_complete,prediction_kd,202,water_balance,median_replacement,0.9015972075923797,0.6913228034973145,0.6429161670707888,1.2151027794807188,0.18642575288588,31
SPATIAL_complete,prediction_kd,303,all_physical,median_replacement,0.9183412771071157,0.9449996948242188,0.8128562808517487,1.0174538627266885,0.18210282917945614,31
SPATIAL_complete,prediction_kd,303,all_support,median_replacement,0.3394391594394561,0.2641613483428955,0.24527085413855892,0.4467886534910048,-0.027654450401183084,31
SPATIAL_complete,prediction_kd,303,observation_support,median_replacement,0.3394391594394561,0.2641613483428955,0.24527085413855892,0.4467886534910048,-0.027654450401183084,31
SPATIAL_complete,prediction_kd,303,radiation,median_replacement,0.4603169214340948,0.5381228923797607,0.340726258485548,0.5734643404522249,0.07271630553276305,31
SPATIAL_complete,prediction_kd,303,temperature,median_replacement,0.7594414391825276,0.40316009521484375,0.4991846906562005,1.0488758704354684,0.2241660879965751,31
SPATIAL_complete,prediction_kd,303,water_balance,median_replacement,0.6724021953921164,0.7277679443359375,0.5804161506314431,0.7590692393722073,0.06834325591979486,31
SPATIAL_complete,representation_kd,101,all_physical,median_replacement,0.4900275122734808,0.4560256004333496,0.38952229792071924,0.5953929597331632,0.12438127413103658,31
SPATIAL_complete,representation_kd,101,all_support,median_replacement,0.2123755601144606,0.2194991111755371,0.16538953550400273,0.26071046129349734,-0.04032772750239216,31
SPATIAL_complete,representation_kd,101,observation_support,median_replacement,0.2123755601144606,0.2194991111755371,0.16538953550400273,0.26071046129349734,-0.04032772750239216,31
SPATIAL_complete,representation_kd,101,radiation,median_replacement,0.2868997666143602,0.3037494421005249,0.21793958208253308,0.3600060147623862,0.08816176845181373,31
SPATIAL_complete,representation_kd,101,temperature,median_replacement,0.2171166020054971,0.1956479549407959,0.1665024567996302,0.27532310928067844,-0.08076940253473096,31
SPATIAL_complete,representation_kd,101,water_balance,median_replacement,0.27340633638443484,0.22572660446166992,0.2131652435948772,0.34143707031203857,-0.06890358051176994,31
SPATIAL_complete,representation_kd,202,all_physical,median_replacement,1.086903601884842,0.513559103012085,0.7375038741096377,1.4575304731245964,-0.06307348464381303,31
SPATIAL_complete,representation_kd,202,all_support,median_replacement,0.5186395299050116,0.39258599281311035,0.37352205255339227,0.671934905936641,0.09516793998595208,31
SPATIAL_complete,representation_kd,202,observation_support,median_replacement,0.5186395299050116,0.39258599281311035,0.37352205255339227,0.671934905936641,0.09516793998595208,31
SPATIAL_complete,representation_kd,202,radiation,median_replacement,0.8265708127329426,0.7223931550979614,0.652843977847407,1.0056589059291348,0.1418664443262162,31
SPATIAL_complete,representation_kd,202,temperature,median_replacement,0.6113191919942056,0.5342297554016113,0.42017342304029776,0.8285415271597523,0.3499547649814237,31
SPATIAL_complete,representation_kd,202,water_balance,median_replacement,1.0004489796776925,0.3778808116912842,0.6548431947106316,1.3770513795796897,-0.1644446171868231,31
SPATIAL_complete,representation_kd,303,all_physical,median_replacement,0.8995921611785889,0.6073849201202393,0.6311654463891062,1.180343678305226,0.5595259328657581,31
SPATIAL_complete,representation_kd,303,all_support,median_replacement,0.6678680373776343,0.5238344669342041,0.5311894416809082,0.8130179872435908,0.3781835626786755,31
SPATIAL_complete,representation_kd,303,observation_support,median_replacement,0.6678680373776343,0.5238344669342041,0.5311894416809082,0.8130179872435908,0.3781835626786755,31
SPATIAL_complete,representation_kd,303,radiation,median_replacement,0.731492773179085,0.6856794357299805,0.5987172444020548,0.8685530549095521,0.08732525505558136,31
SPATIAL_complete,representation_kd,303,temperature,median_replacement,1.4519349221260316,0.9175682067871094,0.9516038154402087,1.980910787851579,1.1476676061076503,31
SPATIAL_complete,representation_kd,303,water_balance,median_replacement,0.32616354573157524,0.250962495803833,0.23096901505224168,0.42985120434914853,0.07355322702469363,31
