contract,route,sample_id,D_L1,delta_AE
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2006,1.3922308087348938,-0.1374229192733764
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2007,1.5323524214327335,0.2250345945358276
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2008,1.9617335312068465,0.1912411451339721
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2009,1.9254532791674135,0.7146477699279785
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2010,3.0090856924653053,-0.5817611217498779
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2011,2.042055319994688,-0.316690444946289
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2012,1.7350230738520622,-0.2040655612945556
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2013,2.600167967379093,-0.0724804401397705
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2014,1.456315202638507,-0.2124931812286377
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2015,1.6980645395815372,0.1995739936828613
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2016,2.67023753374815,-0.4464271068572998
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2017,1.9759590420871973,-0.3708474636077881
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2018,1.7848910130560398,-0.2119468450546264
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2019,1.7759579997509718,0.0797955989837646
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2020,2.2954433895647526,-0.2509784698486328
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2021,2.659741386771202,0.0596857070922851
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2022,1.8935295213013887,-0.708017110824585
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-222|2023,1.744025932624936,-0.0091710090637207
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2001,2.2108662091195583,-1.419921875
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2002,2.336477681994438,0.5220468044281006
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2003,1.688969653099775,0.697843074798584
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2004,1.8611816093325615,0.1366329193115234
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2005,2.0160079076886177,-0.1435688591003421
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2006,2.258440311998129,-0.6161844730377197
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2007,2.180154174566269,-0.086808443069458
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2008,2.339232921600342,0.6395127773284912
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2009,2.310477279126644,-0.3840117454528808
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2010,2.6398434080183506,-1.3823838233947754
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2011,2.184392400085926,-0.5417261123657227
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2012,2.1206065639853477,0.2032058143615724
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2013,2.1354198902845383,-0.2219342079162594
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2014,2.757928676903248,-0.0318844318389892
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2015,2.7372962571680546,0.4486000537872314
